retweeted_time,retweeted_id,retweeted_user_id,retweeted_username,retweeted_user_location,retweeted_hashtags,retweet_time,retweet_id,retweet_expanded_urls_array,retweet_origin_user_id,retweet_origin_username,retweet_origin_user_location,retweet_origin_user_intro_expanded_url,retweet_origin_user_des_expanded_url,retweet_origin_retweet_count,retweet_origin_hashtags,quoted_time,quoted_id,quoted_expanded_urls_array,quoted_origin_user_id,quoted_origin_username,quoted_origin_user_location,quoted_origin_user_intro_expanded_url,quoted_origin_user_des_expanded_url,quoted_origin_retweet_count,quoted_origin_hashtags,retweeted_full_text,retweeted_origin_full_text,quoted_origin_full_text
Fri Mar 13 22:36:22 +0000 2020,1238594780159934465,994372265155481600,metoo@ itssbouttime🌊,"Massachusetts, USA",,Fri Mar 13 17:19:14 +0000 2020,1238514973485207552,https://elizabethwarren.com/plans/updated-plan-address-coronavirus?source=soc-WB-ew-tw,357606935,Elizabeth Warren,Massachusetts,https://elizabethwarren.com/,,3578.0,,,,,,,,,,,,RT @ewarren: We can help people stay home if they're sick and support our economy by: -Creating an emergency paid leave program -Increasing…,We can help people stay home if they're sick and support our economy by: -Creating an emergency paid leave program -Increasing Social Security checks by $200 per month -Expanding unemployment benefits -Canceling student loan debt https://t.co/Sy9NuUUVHe,
Fri Mar 13 22:36:17 +0000 2020,1238594760098697216,2718214236,DEFEAT @GOP LIES,,,Fri Mar 13 18:05:00 +0000 2020,1238526488774938625,http://JoeBiden.com/Join,939091,Joe Biden,"Washington, DC",http://joebiden.com,,1234.0,,,,,,,,,,,,RT @JoeBiden: We’re building a campaign powered by the backbone and the base of the Democratic party. A campaign that will defeat Donald Tr…,We’re building a campaign powered by the backbone and the base of the Democratic party. A campaign that will defeat Donald Trump and restore the soul of this nation. Join us: https://t.co/gnaFCACYrW,
Fri Mar 13 22:36:15 +0000 2020,1238594753324896257,1234268828043022336,Joy Lucille,,,Fri Mar 13 22:31:24 +0000 2020,1238593529359798279,http://b2020.me/BP4BHBCU,55080227,phillip agnew,Miami,http://blackmen.build,,27.0,"[{'text': 'bernie2020', 'indices': [99, 110]}, {'text': 'OurPeopleOurPower', 'indices': [111, 129]}]",,,,,,,,,,,RT @iPhilSomething: little under 900 RSVP'S for tonight's call.   you coming?  https://t.co/gkSJYio72E  @BernieSanders #bernie2020 #OurPeop…,little under 900 RSVP'S for tonight's call.   you coming?  https://t.co/gkSJYio72E  @BernieSanders #bernie2020 #OurPeopleOurPower https://t.co/YzaRa51lnD,
Fri Mar 13 22:36:14 +0000 2020,1238594748887126021,166420823,TerryHasAnOpinon,"Bay Area, California",,Fri Mar 13 22:26:55 +0000 2020,1238592401691770880,https://www.usatoday.com/story/travel/cruises/2020/03/12/coronavirus-viking-cruises-suspends-cruise-operations-until-may-1/5030006002/,1009577803304656896,Jeff Tiedrich,,,,1267.0,,,,,,,,,,,,"RT @itsJeffTiedrich: @realDonaldTrump fact check: these cruise operators had already suspended operations, on their own, without waiting fo…","@realDonaldTrump fact check: these cruise operators had already suspended operations, on their own, without waiting for your too-little-too-late half measures. but taking credit for other peoples' work is kind of your thing, so ... carry on sir! (source: https://t.co/IoacApDy2D ) https://t.co/Xs6BVADOuQ",
Fri Mar 13 22:36:23 +0000 2020,1238594785981739009,1236321368913911810,LoneStarOG,Haynesville Shale ,,Fri Mar 13 22:26:55 +0000 2020,1238592401691770880,https://www.usatoday.com/story/travel/cruises/2020/03/12/coronavirus-viking-cruises-suspends-cruise-operations-until-may-1/5030006002/,1009577803304656896,Jeff Tiedrich,,,,1267.0,,,,,,,,,,,,"RT @itsJeffTiedrich: @realDonaldTrump fact check: these cruise operators had already suspended operations, on their own, without waiting fo…","@realDonaldTrump fact check: these cruise operators had already suspended operations, on their own, without waiting for your too-little-too-late half measures. but taking credit for other peoples' work is kind of your thing, so ... carry on sir! (source: https://t.co/IoacApDy2D ) https://t.co/Xs6BVADOuQ",
Fri Mar 13 22:36:24 +0000 2020,1238594788586213376,261946402,Robert 🧢💡,,,Fri Mar 13 05:44:56 +0000 2020,1238340245625532417,https://www.cnbc.com/2020/03/12/coronavirus-elizabeth-warren-calls-for-grassroots-stimulus-package.html,1031592851191156737,Will Weyting,Free range latchkey kid,,,328.0,"[{'text': 'UBIStimulus', 'indices': [164, 176]}]",,,,,,,,,,,RT @WWeyting: I can’t believe what I’m reading. Elizabeth Warren wants to put money directly in people’s hands to counter the coronavirus e…,I can’t believe what I’m reading. Elizabeth Warren wants to put money directly in people’s hands to counter the coronavirus economic impact https://t.co/f6GR7QYliu #UBIStimulus @AndrewYang @scottsantens,
Fri Mar 13 22:36:24 +0000 2020,1238594788682690561,14998584,Keir F-E,,,Fri Mar 13 17:19:14 +0000 2020,1238514973485207552,https://elizabethwarren.com/plans/updated-plan-address-coronavirus?source=soc-WB-ew-tw,357606935,Elizabeth Warren,Massachusetts,https://elizabethwarren.com/,,3578.0,,,,,,,,,,,,RT @ewarren: We can help people stay home if they're sick and support our economy by: -Creating an emergency paid leave program -Increasing…,We can help people stay home if they're sick and support our economy by: -Creating an emergency paid leave program -Increasing Social Security checks by $200 per month -Expanding unemployment benefits -Canceling student loan debt https://t.co/Sy9NuUUVHe,
Fri Mar 13 22:36:23 +0000 2020,1238594786132713475,1006679195920019456,Elizabeth Ellis,,,Thu Mar 12 23:10:28 +0000 2020,1238240973207019523,http://b2020.me/BP4BHBC,55080227,phillip agnew,Miami,http://blackmen.build,,472.0,"[{'text': 'BernieforHBCU', 'indices': [44, 58]}]",,,,,,,,,,,RT @iPhilSomething: tomorrow night!   Black People for Bernie + #BernieforHBCU's National Call.   8PM EST   get updates on next steps and p…,tomorrow night!   Black People for Bernie + #BernieforHBCU's National Call.   8PM EST   get updates on next steps and plug in.  let's move!  RSVP HERE: https://t.co/fTWWesDX0L https://t.co/f0sblmuyrB,
Fri Mar 13 22:36:27 +0000 2020,1238594802234437632,401090263,Trump owes $$$$$$$$$,America not AmeriKKKa ,,Fri Mar 13 22:26:55 +0000 2020,1238592401691770880,https://www.usatoday.com/story/travel/cruises/2020/03/12/coronavirus-viking-cruises-suspends-cruise-operations-until-may-1/5030006002/,1009577803304656896,Jeff Tiedrich,,,,1267.0,,,,,,,,,,,,"RT @itsJeffTiedrich: @realDonaldTrump fact check: these cruise operators had already suspended operations, on their own, without waiting fo…","@realDonaldTrump fact check: these cruise operators had already suspended operations, on their own, without waiting for your too-little-too-late half measures. but taking credit for other peoples' work is kind of your thing, so ... carry on sir! (source: https://t.co/IoacApDy2D ) https://t.co/Xs6BVADOuQ",
Fri Mar 13 22:36:26 +0000 2020,1238594797675274240,888309176,Steven Cook,"Portland, OR",,Fri Mar 13 15:51:08 +0000 2020,1238492802528374784,https://pjmedia.com/trending/fact-check-obama-waited-until-millions-infected-and-1000-dead-in-u-s-before-declaring-h1n1-emergency/,16585184,Wayne Dunlap,"Cardiff-by-the-Sea, California, USA",http://www.UnhookNow.com,,210.0,,,,,,,,,,,,"RT @wdunlap: @SexCounseling @truthpiks @realDonaldTrump @CDCgov Obama Waited Until 'Millions' Infected with 20,000 hospitalized and 1,000 D…","@SexCounseling @truthpiks @realDonaldTrump @CDCgov Obama Waited Until 'Millions' Infected with 20,000 hospitalized and 1,000 Dead in the U.S. Before Declaring Swine Flu H1N1 Virus Emergency. Where was the media hysteria then? https://t.co/n0S1RSceiK",
Fri Mar 13 22:36:27 +0000 2020,1238594801609641985,1143707341013098496,Annette the Peacemaker #Forwardist🧢⬆🖖🏼☮ 🕊,"Arizona, USA",,Fri Mar 13 20:08:35 +0000 2020,1238557590319247361,https://thehill.com/homenews/house/487485-lawmakers-call-for-economic-stimulus-ubi-amid-coronavirus-crisis,2228878592,Andrew Yang🧢⬆️🇺🇸,United States,https://andrewyang.com/books,,1691.0,,,,,,,,,,,,RT @AndrewYang: https://t.co/lxvlujz9nx,https://t.co/lxvlujz9nx,
Fri Mar 13 22:36:25 +0000 2020,1238594795318231040,166317282,Mark Simko,"Long Island, NY",,Fri Mar 13 21:22:54 +0000 2020,1238576293790257152,http://a.msn.com/01/en-us/BB1192Xy?ocid=st,821125811436748800,Gale Turner Strong,At the beach,,,194.0,,,,,,,,,,,,RT @GaleTStrong: Because @realDonaldTrump doesn't care if Americans live or die....  I ran the White House pandemic office. Trump closed it…,Because @realDonaldTrump doesn't care if Americans live or die....  I ran the White House pandemic office. Trump closed it. https://t.co/dLNTfTvf3o,
Fri Mar 13 22:36:26 +0000 2020,1238594797033664513,378386602,$JCC,"Nunya, BS",,Fri Mar 13 22:31:01 +0000 2020,1238593433125752837,http://bit.ly/2vixEdZ,44513878,Texas Tribune,"Austin, Texas",http://www.texastribune.org,http://trib.it/signup,12.0,,,,,,,,,,,,RT @TexasTribune: Several laid-off Texas staffers for @MikeBloomberg said they were told upon their hiring that they’d have jobs through No…,Several laid-off Texas staffers for @MikeBloomberg said they were told upon their hiring that they’d have jobs through November.   “There are a lot of folks who came down here from New York or Iowa who are now out of jobs.” https://t.co/2AYaQFcnxK,
Fri Mar 13 22:36:27 +0000 2020,1238594800317861893,1180024285898903553,Tony Carr,"Paisley, Scotland",,Fri Mar 13 18:05:00 +0000 2020,1238526488774938625,http://JoeBiden.com/Join,939091,Joe Biden,"Washington, DC",http://joebiden.com,,1234.0,,,,,,,,,,,,RT @JoeBiden: We’re building a campaign powered by the backbone and the base of the Democratic party. A campaign that will defeat Donald Tr…,We’re building a campaign powered by the backbone and the base of the Democratic party. A campaign that will defeat Donald Trump and restore the soul of this nation. Join us: https://t.co/gnaFCACYrW,
Fri Mar 13 22:36:26 +0000 2020,1238594796664631298,3103402524,Rob83,"Midland Park, NJ",,Fri Mar 13 22:26:55 +0000 2020,1238592401691770880,https://www.usatoday.com/story/travel/cruises/2020/03/12/coronavirus-viking-cruises-suspends-cruise-operations-until-may-1/5030006002/,1009577803304656896,Jeff Tiedrich,,,,1267.0,,,,,,,,,,,,"RT @itsJeffTiedrich: @realDonaldTrump fact check: these cruise operators had already suspended operations, on their own, without waiting fo…","@realDonaldTrump fact check: these cruise operators had already suspended operations, on their own, without waiting for your too-little-too-late half measures. but taking credit for other peoples' work is kind of your thing, so ... carry on sir! (source: https://t.co/IoacApDy2D ) https://t.co/Xs6BVADOuQ",
Fri Mar 13 22:36:21 +0000 2020,1238594775051374593,3682267163,This 30?,"Zooted,USA",,Fri Mar 13 22:26:55 +0000 2020,1238592401691770880,https://www.usatoday.com/story/travel/cruises/2020/03/12/coronavirus-viking-cruises-suspends-cruise-operations-until-may-1/5030006002/,1009577803304656896,Jeff Tiedrich,,,,1267.0,,,,,,,,,,,,"RT @itsJeffTiedrich: @realDonaldTrump fact check: these cruise operators had already suspended operations, on their own, without waiting fo…","@realDonaldTrump fact check: these cruise operators had already suspended operations, on their own, without waiting for your too-little-too-late half measures. but taking credit for other peoples' work is kind of your thing, so ... carry on sir! (source: https://t.co/IoacApDy2D ) https://t.co/Xs6BVADOuQ",
Fri Mar 13 22:36:20 +0000 2020,1238594771398131712,22404642,cane247,People's Republic of MA.,,Fri Mar 13 22:01:24 +0000 2020,1238585981550366728,https://youtu.be/wY7MpJ9Zep8,14559721,Grant Stinchfield,"Dallas, TX",https://linktr.ee/Stinchfield1776,,45.0,"[{'text': '2A', 'indices': [176, 179]}, {'text': 'MAGA', 'indices': [180, 185]}]",,,,,,,,,,,RT @stinchfield1776: .@JoeBiden wants your guns! The proof... he hires @BetoORourke and his campaign manager. The very people who to put yo…,.@JoeBiden wants your guns! The proof... he hires @BetoORourke and his campaign manager. The very people who to put you in jail for exercising your 2A rights. Thanks @SebGorka #2A #MAGA  https://t.co/L2SDOEL7yQ,
Fri Mar 13 22:36:20 +0000 2020,1238594773818187782,1196755895331573760,LCSTORM,,,Fri Mar 13 14:21:05 +0000 2020,1238470141018607618,https://secure.actblue.com/donate/resistmcconnell,321774180,💉♻️🇺🇸 Christopher Zullo,United States,http://www.linkedin.com/in/christopherzullo,,65.0,,,,,,,,,,,,"RT @ChrisJZullo: @realDonaldTrump Mitch McConnell used nuclear option to tamper with Supreme Court, budget trick to ram through 1% tax cut…","@realDonaldTrump Mitch McConnell used nuclear option to tamper with Supreme Court, budget trick to ram through 1% tax cut and has ignored 500+ bills House Democrats passed. He’s up for re-election. If everyone who read this chipped in $5 we’d flip Kentucky ➡️ https://t.co/cW0t99ZRtV",
Fri Mar 13 22:36:20 +0000 2020,1238594773243445249,4296283814,Robin Lessey,,,Fri Mar 13 22:14:03 +0000 2020,1238589165974908928,https://www.vox.com/2020/3/12/21176750/trump-coronavirus-response-disaster,927388044,"Au Purrr , #IStandWithUkraine",,,,6.0,"[{'text': 'Coronavirus', 'indices': [17, 29]}, {'text': 'NationalDisaster', 'indices': [41, 58]}, {'text': 'HurricaneMaria', 'indices': [67, 82]}, {'text': 'Trump', 'indices': [150, 156]}, {'text': 'COVID19', 'indices': [163, 171]}]",,,,,,,,,,,RT @ricklevy67: @realDonaldTrump #Coronavirus Response A #NationalDisaster . It Is #HurricaneMaria All Over Again But This Time The Storm I…,@realDonaldTrump #Coronavirus Response A #NationalDisaster . It Is #HurricaneMaria All Over Again But This Time The Storm Is Coming For All Of Us  As #Trump Calls #COVID19 A National Emergency.  https://t.co/IVNoh6WYxv,
Fri Mar 13 22:36:28 +0000 2020,1238594806860976130,64335872,Barb 🇺🇸🇺🇦🐦,Pennsylvania,,Fri Mar 13 22:27:18 +0000 2020,1238592500413202435,https://www.cdc.gov/coronavirus/2019-nCoV/index.html,357606935,Elizabeth Warren,Massachusetts,https://elizabethwarren.com/,,656.0,,,,,,,,,,,,RT @ewarren: The coronavirus outbreak has been declared a national emergency and we all need to do our part to stop its spread. Follow the…,"The coronavirus outbreak has been declared a national emergency and we all need to do our part to stop its spread. Follow the guidance from your state, local, and federal officials, and stay up-to-date with the latest information from @CDCgov here.  https://t.co/yMU1p1XXzd",
Fri Mar 13 22:36:28 +0000 2020,1238594807653638147,2250932659,Something Special,,,Fri Mar 13 12:26:21 +0000 2020,1238441264535572481,https://www.coolquit.com/,65497475,"Eugene Gu, MD","New York, USA",,,430.0,,,,,,,,,,,,"RT @eugenegu: @realDonaldTrump @CDCgov If you live in California, I’m offering free telemedicine evaluations for the coronavirus including…","@realDonaldTrump @CDCgov If you live in California, I’m offering free telemedicine evaluations for the coronavirus including free testing if that is medically necessary and any prescriptions that are needed as well. I’ll do this as long as we are able to through Cool Quit. https://t.co/xN0O5vzxF7",
Fri Mar 13 22:36:33 +0000 2020,1238594827819692032,2138,Caz,,,Fri Mar 13 22:26:55 +0000 2020,1238592401691770880,https://www.usatoday.com/story/travel/cruises/2020/03/12/coronavirus-viking-cruises-suspends-cruise-operations-until-may-1/5030006002/,1009577803304656896,Jeff Tiedrich,,,,1267.0,,,,,,,,,,,,"RT @itsJeffTiedrich: @realDonaldTrump fact check: these cruise operators had already suspended operations, on their own, without waiting fo…","@realDonaldTrump fact check: these cruise operators had already suspended operations, on their own, without waiting for your too-little-too-late half measures. but taking credit for other peoples' work is kind of your thing, so ... carry on sir! (source: https://t.co/IoacApDy2D ) https://t.co/Xs6BVADOuQ",
Fri Mar 13 22:36:34 +0000 2020,1238594830986555394,1229120264740495360,Darwin Perez,Colombia,,Fri Mar 13 22:34:41 +0000 2020,1238594356505915398,http://www.redmas.com.co/salud/trump-dice-probable-se-haga-una-prueba-coronavirus-pronto/,1601822730,Red+ Noticias,Bogotá ,https://redmas.com.co,https://bitly.ws/UQC3,1.0,"[{'text': 'Salud', 'indices': [0, 6]}, {'text': 'coronavirus', 'indices': [122, 134]}]",,,,,,,,,,,"RT @RedMasNoticias: #Salud | El presidente de EE. UU., @realDonaldTrump, dijo este viernes que “lo más probable” es que se haga una prueba…","#Salud | El presidente de EE. UU., @realDonaldTrump, dijo este viernes que “lo más probable” es que se haga una prueba de #coronavirus “bastante pronto”, aunque enfatizó que no tiene “ninguno de los síntomas” de la enfermedad.  https://t.co/EQ8DB8n6nI",
Fri Mar 13 22:36:01 +0000 2020,1238594694248108032,319466076,Janice Gibson,"Saks, Alabama",,Thu Mar 12 15:43:59 +0000 2020,1238128612404051971,https://secure.winred.com/catalina-lauf-for-congress-committee/donate,731649894805463040,Kash Jackson,1984,http://www.veteranlibertynetwork.com,,31.0,"[{'text': 'GreenNewDeal', 'indices': [87, 100]}, {'text': 'IL14', 'indices': [183, 188]}, {'text': 'Donate', 'indices': [254, 261]}]",,,,,,,,,,,RT @KashJackson2018: @HillaryClinton @realDonaldTrump Sick &amp; tired of @AOC going unchallenged? From the #GreenNewDeal to socialist rhetoric…,@HillaryClinton @realDonaldTrump Sick &amp; tired of @AOC going unchallenged? From the #GreenNewDeal to socialist rhetoric her nonsense is doing damage.   @CatalinaLauf is running in #IL14 not only to fight for her district but to take on  @AOC.  Please #Donate👇 https://t.co/vFCBNqOcNi https://t.co/jurDz0R2Yj,
Fri Mar 13 22:36:01 +0000 2020,1238594691375017990,979198651766657024,Jillian Reid,,,Fri Mar 13 17:19:14 +0000 2020,1238514973485207552,https://elizabethwarren.com/plans/updated-plan-address-coronavirus?source=soc-WB-ew-tw,357606935,Elizabeth Warren,Massachusetts,https://elizabethwarren.com/,,3578.0,,,,,,,,,,,,RT @ewarren: We can help people stay home if they're sick and support our economy by: -Creating an emergency paid leave program -Increasing…,We can help people stay home if they're sick and support our economy by: -Creating an emergency paid leave program -Increasing Social Security checks by $200 per month -Expanding unemployment benefits -Canceling student loan debt https://t.co/Sy9NuUUVHe,
Fri Mar 13 22:36:30 +0000 2020,1238594814054195208,2729054457,William Osler’s Ghost,"Venice, FL",,Fri Mar 13 22:26:55 +0000 2020,1238592401691770880,https://www.usatoday.com/story/travel/cruises/2020/03/12/coronavirus-viking-cruises-suspends-cruise-operations-until-may-1/5030006002/,1009577803304656896,Jeff Tiedrich,,,,1267.0,,,,,,,,,,,,"RT @itsJeffTiedrich: @realDonaldTrump fact check: these cruise operators had already suspended operations, on their own, without waiting fo…","@realDonaldTrump fact check: these cruise operators had already suspended operations, on their own, without waiting for your too-little-too-late half measures. but taking credit for other peoples' work is kind of your thing, so ... carry on sir! (source: https://t.co/IoacApDy2D ) https://t.co/Xs6BVADOuQ",
Fri Mar 13 22:36:30 +0000 2020,1238594816851636225,25890025,🇺🇲 ☕ LM✌️🇨🇦,Los Angeles,,Fri Mar 13 15:25:26 +0000 2020,1238486334681071617,https://thehill.com/homenews/campaign/487383-ocasio-cortez-rampant-voter-suppression-contributed-to-sanderss-loss-in?amp&__twitter_impression=true,967027984426242053,Fred Guttenberg,"Parkland, FL",http://www.fredguttenberg.com,,3834.0,,,,,,,,,,,,"RT @fred_guttenberg: This is ridiculous @AOC. It was not voter suppression that caused voters, including me, to vote for @JoeBiden. It was…","This is ridiculous @AOC. It was not voter suppression that caused voters, including me, to vote for @JoeBiden. It was his position on gun safety. His decency.  His civility.  It is his leadership.  Stop making excuses for voters not choosing Bernie.   https://t.co/TElznbDQG6",
Fri Mar 13 22:36:31 +0000 2020,1238594818173022208,1142373764,JT,"Pflugerville, TX",,,,,,,,,,,,Fri Mar 13 22:26:55 +0000 2020,1238592401691770880,https://www.usatoday.com/story/travel/cruises/2020/03/12/coronavirus-viking-cruises-suspends-cruise-operations-until-may-1/5030006002/,1009577803304656896,Jeff Tiedrich,,,,1267.0,,You’re a douche bag. It includes carnival and Norwegian and it’s a day earlier now go fuck yourself https://t.co/oCS7tHCNYv,,"@realDonaldTrump fact check: these cruise operators had already suspended operations, on their own, without waiting for your too-little-too-late half measures. but taking credit for other peoples' work is kind of your thing, so ... carry on sir! (source: https://t.co/IoacApDy2D ) https://t.co/Xs6BVADOuQ"
Fri Mar 13 22:36:30 +0000 2020,1238594816650498049,247158455,Mai,"Houston, TX",,Fri Mar 13 22:29:50 +0000 2020,1238593139058839559,https://www.theverge.com/2020/3/13/21179109/royal-caribbean-cruise-suspension-coronavirus-covid-19,16873455,Bishop Talbert Swan,Global,https://linktr.ee/talbertswan,,147.0,,,,,,,,,,,,RT @TalbertSwan: @realDonaldTrump Royal Caribbean already planned to suspend cruises in concert with the declaration of a state of emergenc…,"@realDonaldTrump Royal Caribbean already planned to suspend cruises in concert with the declaration of a state of emergency. Carnival announced suspended cruises yesterday and others had already planned to do so.  It was not at your request, you lying son of a Klansman.  https://t.co/LEidtVJxzW",
Fri Mar 13 22:36:38 +0000 2020,1238594849944883201,237977063,Jackie Eye🇺🇸Biden/Harris 2024,Blue Microdot in WV,,Fri Mar 13 22:27:18 +0000 2020,1238592500413202435,https://www.cdc.gov/coronavirus/2019-nCoV/index.html,357606935,Elizabeth Warren,Massachusetts,https://elizabethwarren.com/,,656.0,,,,,,,,,,,,RT @ewarren: The coronavirus outbreak has been declared a national emergency and we all need to do our part to stop its spread. Follow the…,"The coronavirus outbreak has been declared a national emergency and we all need to do our part to stop its spread. Follow the guidance from your state, local, and federal officials, and stay up-to-date with the latest information from @CDCgov here.  https://t.co/yMU1p1XXzd",
Fri Mar 13 22:36:32 +0000 2020,1238594822031708163,759880559346741248,Alden Terzo,A wet rock hurtling thru space,,,,,,,,,,,,Fri Mar 13 15:25:26 +0000 2020,1238486334681071617,https://thehill.com/homenews/campaign/487383-ocasio-cortez-rampant-voter-suppression-contributed-to-sanderss-loss-in?amp&__twitter_impression=true,967027984426242053,Fred Guttenberg,"Parkland, FL",http://www.fredguttenberg.com,,3834.0,,Absolutely untrue.   This is ruining her credibility. This is trump playbook shit. https://t.co/v8TYTbxQ9N,,"This is ridiculous @AOC. It was not voter suppression that caused voters, including me, to vote for @JoeBiden. It was his position on gun safety. His decency.  His civility.  It is his leadership.  Stop making excuses for voters not choosing Bernie.   https://t.co/TElznbDQG6"
Fri Mar 13 22:36:32 +0000 2020,1238594822534909952,309472255,dr.laura,"Seal Beach, CA",,Fri Mar 13 00:54:48 +0000 2020,1238267231630393344,https://nypost.com/2020/03/12/trump-passes-coronavirus-test-with-flying-colors-goodwin/,2353605901,Ronna McDaniel,,,,5148.0,,,,,,,,,,,,"RT @GOPChairwoman: “The haters will never admit it, but @realDonaldTrump's ability to meet the moment now is a reminder about why he was el…","“The haters will never admit it, but @realDonaldTrump's ability to meet the moment now is a reminder about why he was elected and how he has managed to guide the great American jobs machine to unprecedented heights.” https://t.co/x6GKooK8O2",
Fri Mar 13 22:36:32 +0000 2020,1238594822858059777,14994231,Angel USMC 🇺🇸🏳️‍🌈🇺🇦 🇮🇱,"Michigan, USA",,Fri Mar 13 22:26:55 +0000 2020,1238592401691770880,https://www.usatoday.com/story/travel/cruises/2020/03/12/coronavirus-viking-cruises-suspends-cruise-operations-until-may-1/5030006002/,1009577803304656896,Jeff Tiedrich,,,,1267.0,,,,,,,,,,,,"RT @itsJeffTiedrich: @realDonaldTrump fact check: these cruise operators had already suspended operations, on their own, without waiting fo…","@realDonaldTrump fact check: these cruise operators had already suspended operations, on their own, without waiting for your too-little-too-late half measures. but taking credit for other peoples' work is kind of your thing, so ... carry on sir! (source: https://t.co/IoacApDy2D ) https://t.co/Xs6BVADOuQ",
Fri Mar 13 22:36:42 +0000 2020,1238594866243719168,1216809225596194816,Cheryl Lynn🌺🇺🇸⚔️🕊🦅,"California, USA",,Fri Mar 13 22:32:27 +0000 2020,1238593796792868864,https://www.youtube.com/watch?v=PjSOoN243UY&t=1s,1179905832546443264,Jaranowska,Space.,,,1.0,,,,,,,,,,,,"RT @PiotrJaranowsk1: @adambyrne @Neitherleftorr2 @Cheryl62986723 @_AIanaC @AndrewYangFanP1 @TulsiGabbard Hey, you probably don't care, but…","@adambyrne @Neitherleftorr2 @Cheryl62986723 @_AIanaC @AndrewYangFanP1 @TulsiGabbard Hey, you probably don't care, but I'll add this anyway. If you ever want to give 2 mins to this, I recommend watching this video on domestic violence and gun violence: I don't think you could say she's being insincere. https://t.co/4cvlejE8SW",
Fri Mar 13 22:36:41 +0000 2020,1238594861730848769,4871544759,Gingerbread911 GOD RULES.,"Atlanta, GA",,Thu Mar 12 12:01:04 +0000 2020,1238072514892488704,https://www.usatoday.com/story/travel/cruises/2020/03/12/coronavirus-viking-cruises-suspends-cruise-operations-until-may-1/5030006002/,15754281,USA TODAY,"USA TODAY HQ, McLean, Va.",http://www.usatoday.com,,2424.0,,,,,,,,,,,,RT @USATODAY: Viking Cruises cancels all cruises until May 1 due to coronavirus pandemic https://t.co/EGiOedfQx9,Viking Cruises cancels all cruises until May 1 due to coronavirus pandemic https://t.co/EGiOedfQx9,
Fri Mar 13 22:36:41 +0000 2020,1238594859704954880,97260953,Heather Smith 🇺🇸🖤💙🖤🇺🇸#MAGA,(KANSAS) USA ,,Fri Mar 13 22:29:03 +0000 2020,1238592938084569088,https://theepochtimes.com/live,29097819,The Epoch Times,"New York, USA",https://www.theepochtimes.com/,http://ept.ms/DownloadApp,20.0,"[{'text': 'House', 'indices': [80, 86]}, {'text': 'Coronavirus', 'indices': [95, 107]}, {'text': 'WallStreet', 'indices': [125, 136]}]",,,,,,,,,,,RT @EpochTimes: 📰 Today's Top News:  1. @realDonaldTrump Declares Virus a National Emergency 2. #House to Pass #Coronavirus Response Bill 3…,📰 Today's Top News:  1. @realDonaldTrump Declares Virus a National Emergency 2. #House to Pass #Coronavirus Response Bill 3. #WallStreet: Biggest Rally Since 2008  🔴 LIVE NOW: https://t.co/fflAS0p5pR https://t.co/NApJfPQ6hb,
Fri Mar 13 22:36:41 +0000 2020,1238594862926028801,26346554,DD,Southern CA,,Fri Mar 13 22:29:50 +0000 2020,1238593139058839559,https://www.theverge.com/2020/3/13/21179109/royal-caribbean-cruise-suspension-coronavirus-covid-19,16873455,Bishop Talbert Swan,Global,https://linktr.ee/talbertswan,,147.0,,,,,,,,,,,,RT @TalbertSwan: @realDonaldTrump Royal Caribbean already planned to suspend cruises in concert with the declaration of a state of emergenc…,"@realDonaldTrump Royal Caribbean already planned to suspend cruises in concert with the declaration of a state of emergency. Carnival announced suspended cruises yesterday and others had already planned to do so.  It was not at your request, you lying son of a Klansman.  https://t.co/LEidtVJxzW",
Fri Mar 13 22:36:41 +0000 2020,1238594862888423425,149594740,julia 🌱,"c/ desengaño, 21",,Tue Mar 03 18:39:04 +0000 2020,1234911183708327936,http://berniesanders.com/vote,115512512,Bon Iver,"Eau Claire, WI",http://boniver.org/,,109.0,,,,,,,,,,,,"RT @boniver: @BernieSanders This is no time for false hope, no time for divisiveness. It's not time for me, it's time for us.  It is a priv…","@BernieSanders This is no time for false hope, no time for divisiveness. It's not time for me, it's time for us.  It is a privilege to vote; we hope that, if you're able to, you will. Find your polling place here: https://t.co/9if6OKGC2t",
Fri Mar 13 22:36:43 +0000 2020,1238594867598630912,162245167,Antonio,"Chicago, Illinois",,,,,,,,,,,,Fri Mar 13 22:26:55 +0000 2020,1238592401691770880,https://www.usatoday.com/story/travel/cruises/2020/03/12/coronavirus-viking-cruises-suspends-cruise-operations-until-may-1/5030006002/,1009577803304656896,Jeff Tiedrich,,,,1267.0,,Out: Trump is a tyrant.😡  In: Trump isn't a tyrant. 😡 https://t.co/mIkQkxHw9P,,"@realDonaldTrump fact check: these cruise operators had already suspended operations, on their own, without waiting for your too-little-too-late half measures. but taking credit for other peoples' work is kind of your thing, so ... carry on sir! (source: https://t.co/IoacApDy2D ) https://t.co/Xs6BVADOuQ"
