source,target,weight
727137760574857216,84894878,1.0
471677441,1027727549550526464,1.0
19084896,1027727549550526464,1.0
236487888,1027727549550526464,1.0
2863996955,1027727549550526464,1.0
87983041,1027727549550526464,1.0
1162757233987522562,1166458687302451200,1.0
21862217,1166458687302451200,1.0
1190136594352590849,1166458687302451200,1.0
1159058331320901633,978167070633291776,1.0
357523121,978167070633291776,1.0
68611923,978167070633291776,1.0
1003945095371030531,19682187,1.0
1086976130819809280,19682187,1.0
14816103,22740127,1.0
1164013468854431744,22740127,1.0
21862217,22740127,1.0
1190136594352590849,22740127,1.0
1037989633,22740127,1.0
25073877,130798456,1.0
732980827,130798456,1.0
3257227629,521996289,1.0
435331179,521996289,1.0
113364160,521996289,1.0
2918212191,521996289,1.0
216776631,521996289,1.0
394101339,521996289,1.0
170641465,521996289,1.0
14372270,521996289,1.0
2353605901,1103424121986265093,1.0
47293791,1103424121986265093,1.0
4228788018,1103424121986265093,1.0
818910970567344128,1426302834,1.0
25202268,1426302834,1.0
729676086632656900,1426302834,1.0
818910970567344128,331825712,1.0
18266688,331825712,1.0
2353605901,331825712,1.0
25837289,331825712,1.0
778743512,331825712,1.0
1127683471592296448,823367015830323201,1.0
1131542859902083072,837421871654031360,1.0
21862217,837421871654031360,1.0
52338305,1155339846371741696,1.0
100594799,1155339846371741696,1.0
958408514807967751,1155339846371741696,1.0
26512972,1107497791155105793,1.0
1190136594352590849,1107497791155105793,1.0
1190136594352590849,1120055625742819328,1.0
1037989633,1120055625742819328,1.0
818910970567344128,771791833,1.0
18266688,771791833,1.0
778743512,771791833,1.0
770781940341288960,771791833,1.0
727137760574857216,771791833,1.0
1130661180610007042,771791833,1.0
1052663066037506048,771791833,1.0
2715687970,2761230314,1.0
20742461,2761230314,1.0
3950712869,151930383,1.0
26512972,4461247456,1.0
14816103,4461247456,1.0
1162757233987522562,4461247456,1.0
1164013468854431744,4461247456,1.0
21862217,4461247456,1.0
1037989633,4461247456,1.0
4228788018,26900055,1.0
151930383,26900055,1.0
1190136594352590849,1140707287348207616,1.0
1037989633,1140707287348207616,1.0
818910970567344128,2249861570,1.0
52338305,2249861570,1.0
770781940341288960,2249861570,1.0
47293791,2249861570,1.0
771152516,2500055300,1.0
162104004,2500055300,1.0
1109400043881226240,2500055300,1.0
1194787827168563200,2500055300,1.0
1145899973139034112,2500055300,1.0
14823835,2500055300,1.0
1164013468854431744,2500055300,1.0
1131542859902083072,2500055300,1.0
76751473,2500055300,1.0
97114302,2500055300,1.0
1037989633,2500055300,1.0
2155027064,1174909398445019138,1.0
1496936984,1174909398445019138,1.0
76751473,1174909398445019138,1.0
21862217,1174909398445019138,1.0
1034868411354861568,827934520112472065,1.0
18266688,3088857280,1.0
788131075318910976,2950103415,1.0
100594799,2950103415,1.0
1130661180610007042,2950103415,1.0
1127683471592296448,2950103415,1.0
2918212191,1068285150641995776,1.0
183673918,1068285150641995776,1.0
16930125,1068285150641995776,1.0
521996289,1068285150641995776,1.0
21522828,838033969954320385,1.0
2950103415,838033969954320385,1.0
21862217,768234121873264642,1.0
1190136594352590849,768234121873264642,1.0
1037989633,768234121873264642,1.0
25073877,3353061012,1.0
956989774010732544,3353061012,1.0
2449913803,3353061012,1.0
100594799,3353061012,1.0
1130661180610007042,3353061012,1.0
818910970567344128,928755127,1.0
245963716,928755127,1.0
2353605901,928755127,1.0
47293791,928755127,1.0
2353605901,341194704,1.0
21978222,1171909867021492226,1.0
19894290,1171909867021492226,1.0
1157065455623954432,1171909867021492226,1.0
14816103,1171909867021492226,1.0
1109400043881226240,1171909867021492226,1.0
1194787827168563200,1171909867021492226,1.0
1145899973139034112,1171909867021492226,1.0
1184362499518402560,1171909867021492226,1.0
22740127,1171909867021492226,1.0
1120055625742819328,1171909867021492226,1.0
2500055300,1171909867021492226,1.0
768234121873264642,1171909867021492226,1.0
711287276479754241,188793260,1.0
38378898,188793260,1.0
771152516,188793260,1.0
2559436158,188793260,1.0
76763663,188793260,1.0
1150143856618430464,188793260,1.0
2918212191,188793260,1.0
758042170968375296,188793260,1.0
3141672447,188793260,1.0
802584787,188793260,1.0
4864402683,188793260,1.0
1178967284297154563,188793260,1.0
920122212,188793260,1.0
1150860862426628101,188793260,1.0
1345940180,188793260,1.0
2917736960,188793260,1.0
521996289,188793260,1.0
771152516,975930416233369600,1.0
21862217,975930416233369600,1.0
1190136594352590849,975930416233369600,1.0
1037989633,975930416233369600,1.0
1171909867021492226,975930416233369600,1.0
548384458,4789918822,1.0
19084896,4789918822,1.0
16315143,4789918822,1.0
963223121363861504,4789918822,1.0
19080151,4789918822,1.0
25506240,255812611,1.0
771152516,2863334490,1.0
26512972,2863334490,1.0
1037989633,2863334490,1.0
1171909867021492226,2863334490,1.0
626455898,601537492,1.0
15976705,601537492,1.0
547155318,896536097655853059,1.0
2228878592,14297863,1.0
1157065455623954432,14297863,1.0
162104004,14297863,1.0
26512972,14297863,1.0
1109400043881226240,14297863,1.0
76751473,14297863,1.0
2500055300,14297863,1.0
1171909867021492226,14297863,1.0
829715365223682048,168406203,1.0
3241154353,168406203,1.0
18805188,168406203,1.0
16930125,168406203,1.0
188793260,168406203,1.0
26512972,1490442355,1.0
1722834998,1490442355,1.0
1037989633,1490442355,1.0
1172589774235938816,1116173691270811649,1.0
1064280595755237377,1116173691270811649,1.0
1145899973139034112,1116173691270811649,1.0
1131542859902083072,1116173691270811649,1.0
1490442355,1116173691270811649,1.0
1173388464,978864793477054465,1.0
2256965582,978864793477054465,1.0
847111508890976257,978864793477054465,1.0
1127683471592296448,978864793477054465,1.0
2864856363,3000620722,1.0
2249861570,3000620722,1.0
1003945095371030531,34793170,1.0
4214321,34793170,1.0
25811031,34793170,1.0
2547790158,34793170,1.0
999392118115356673,34793170,1.0
26417015,34793170,1.0
1456953931,34793170,1.0
1173786247,34793170,1.0
896536097655853059,34793170,1.0
959538422812676096,886595855691784195,1.0
1125399808670351361,886595855691784195,1.0
847111508890976257,886595855691784195,1.0
1103424121986265093,886595855691784195,1.0
2249861570,886595855691784195,1.0
1127347059676385280,2611624367,1.0
634706965,2611624367,1.0
36706851,2611624367,1.0
2955491920,2611624367,1.0
612557998,2611624367,1.0
1159058331320901633,769232694807040000,1.0
3345579826,769232694807040000,1.0
2547790158,769232694807040000,1.0
2149412456,769232694807040000,1.0
21978222,872331828,1.0
1157065455623954432,872331828,1.0
1109400043881226240,872331828,1.0
1145899973139034112,872331828,1.0
1184362499518402560,872331828,1.0
1120055625742819328,872331828,1.0
2500055300,872331828,1.0
768234121873264642,872331828,1.0
975930416233369600,872331828,1.0
762390432437399556,878247600096509952,1.0
1155339846371741696,878247600096509952,1.0
25073877,778763106289758208,1.0
956989774010732544,778763106289758208,1.0
769870028204220417,778763106289758208,1.0
732980827,778763106289758208,1.0
21522828,778763106289758208,1.0
847111508890976257,778763106289758208,1.0
875106966,778763106289758208,1.0
84894878,778763106289758208,1.0
60354031,1866938882,1.0
2611624367,1187453344563941377,1.0
790627627,2717961126,1.0
3353061012,2717961126,1.0
1003945095371030531,1917731,1.0
76763663,1917731,1.0
758042170968375296,1917731,1.0
802584787,1917731,1.0
598973191,1917731,1.0
14823835,1917731,1.0
1496936984,1917731,1.0
875106966,1917731,1.0
832170559,1917731,1.0
1174909398445019138,1917731,1.0
14297863,1917731,1.0
847111508890976257,180984316,1.0
4228788018,822215673812119553,1.0
418867782,822215673812119553,1.0
2249861570,822215673812119553,1.0
3088857280,822215673812119553,1.0
771152516,944378643232448512,1.0
97114302,944378643232448512,1.0
21862217,944378643232448512,1.0
1037989633,944378643232448512,1.0
1171909867021492226,944378643232448512,1.0
872331828,944378643232448512,1.0
882724194148110336,16113072,1.0
758042170968375296,16113072,1.0
3141672447,16113072,1.0
168406203,16113072,1.0
478855762,413327979,1.0
234210005,413327979,1.0
84894878,413327979,1.0
1173388464,63996778,1.0
956989774010732544,63996778,1.0
727137760574857216,63996778,1.0
778763106289758208,63996778,1.0
171954269,321774180,1.0
36706851,321774180,1.0
885722677,321774180,1.0
601537492,321774180,1.0
1086976130819809280,949934436,1.0
4789918822,949934436,1.0
43014978,47471027,1.0
547155318,939091,1.0
20640982,939091,1.0
221121595,939091,1.0
2178932921,939091,1.0
1034868411354861568,939091,1.0
25073877,27995424,1.0
1070785811396919297,27995424,1.0
762390432437399556,27995424,1.0
1127683471592296448,27995424,1.0
331825712,27995424,1.0
3088857280,27995424,1.0
928755127,27995424,1.0
76763663,783792992,1.0
598973191,783792992,1.0
956989774010732544,292929271,1.0
847111508890976257,292929271,1.0
21545041,292929271,1.0
762390432437399556,292929271,1.0
331825712,292929271,1.0
2864856363,17840773,1.0
221121595,17840773,1.0
1155339846371741696,17840773,1.0
956989774010732544,18247062,1.0
171954269,1209417007,1.0
1127683471592296448,1209417007,1.0
1426302834,1209417007,1.0
1178967284297154563,29422823,1.0
216776631,29422823,1.0
16930125,29422823,1.0
188793260,29422823,1.0
25073877,934049237628841984,1.0
886595855691784195,934049237628841984,1.0
547155318,300642262,1.0
4270724112,300642262,1.0
626455898,300642262,1.0
49698134,11435642,1.0
2547790158,11435642,1.0
803774148338188289,11435642,1.0
2228878592,1180598311516024832,1.0
21978222,1180598311516024832,1.0
19894290,1180598311516024832,1.0
1157065455623954432,1180598311516024832,1.0
1168567780549058561,1180598311516024832,1.0
1109400043881226240,1180598311516024832,1.0
1194787827168563200,1180598311516024832,1.0
1145899973139034112,1180598311516024832,1.0
21862217,1180598311516024832,1.0
22740127,1180598311516024832,1.0
1120055625742819328,1180598311516024832,1.0
2500055300,1180598311516024832,1.0
768234121873264642,1180598311516024832,1.0
975930416233369600,1180598311516024832,1.0
2863334490,1180598311516024832,1.0
14297863,1180598311516024832,1.0
33537967,793658020743876608,1.0
4180736069,793658020743876608,1.0
2228878592,843475523389050880,1.0
294822641,843475523389050880,1.0
22596164,843475523389050880,1.0
1901404746,843475523389050880,1.0
16691174,843475523389050880,1.0
1131542859902083072,843475523389050880,1.0
21862217,843475523389050880,1.0
832170559,843475523389050880,1.0
1037989633,843475523389050880,1.0
54280262,799255041672499200,1.0
26417015,799255041672499200,1.0
1917731,799255041672499200,1.0
1072386122548830209,2490585386,1.0
16930125,2490585386,1.0
818910970567344128,1072342620024815622,1.0
727137760574857216,1072342620024815622,1.0
956989774010732544,931286316,1.0
1070785811396919297,931286316,1.0
850062189272674304,931286316,1.0
3950712869,931286316,1.0
331825712,931286316,1.0
2249861570,931286316,1.0
959538422812676096,43753976,1.0
221121595,43753976,1.0
520421064,43753976,1.0
4228788018,43753976,1.0
470468291,43753976,1.0
2249861570,43753976,1.0
756903193901162496,1069754296282071040,1.0
25811031,1069754296282071040,1.0
2547790158,1069754296282071040,1.0
26417015,1069754296282071040,1.0
850062189272674304,38644883,1.0
88749392,1106771843929788419,1.0
601537492,1106771843929788419,1.0
162104004,226871416,1.0
1174583791744147456,226871416,1.0
1131542859902083072,226871416,1.0
1174909398445019138,226871416,1.0
811215353183424513,864663235923820545,1.0
3224321133,864663235923820545,1.0
1027727549550526464,864663235923820545,1.0
1917731,864663235923820545,1.0
2490585386,864663235923820545,1.0
1004178700466876416,804100121013190660,1.0
1127347059676385280,1640929196,1.0
1086976130819809280,1640929196,1.0
999392118115356673,1640929196,1.0
21978222,1105682065780064258,1.0
19894290,1105682065780064258,1.0
1157065455623954432,1105682065780064258,1.0
1168567780549058561,1105682065780064258,1.0
1109400043881226240,1105682065780064258,1.0
1162757233987522562,1105682065780064258,1.0
1145899973139034112,1105682065780064258,1.0
2324935292,1105682065780064258,1.0
22740127,1105682065780064258,1.0
1120055625742819328,1105682065780064258,1.0
2500055300,1105682065780064258,1.0
768234121873264642,1105682065780064258,1.0
975930416233369600,1105682065780064258,1.0
2863334490,1105682065780064258,1.0
2547790158,18608115,1.0
26417015,18608115,1.0
2715687970,11856892,1.0
1127347059676385280,11856892,1.0
1909127594,11856892,1.0
36706851,892275857779118080,1.0
60354031,892275857779118080,1.0
2864856363,492833134,1.0
100594799,492833134,1.0
959538422812676096,492833134,1.0
2256965582,492833134,1.0
847111508890976257,492833134,1.0
1094282233949622272,492833134,1.0
221121595,259001548,1.0
847111508890976257,259001548,1.0
762390432437399556,259001548,1.0
928755127,259001548,1.0
21978222,1093842517622210560,1.0
1157065455623954432,1093842517622210560,1.0
1109400043881226240,1093842517622210560,1.0
1162757233987522562,1093842517622210560,1.0
1145899973139034112,1093842517622210560,1.0
1184362499518402560,1093842517622210560,1.0
2324935292,1093842517622210560,1.0
1120055625742819328,1093842517622210560,1.0
2500055300,1093842517622210560,1.0
768234121873264642,1093842517622210560,1.0
975930416233369600,1093842517622210560,1.0
1086976130819809280,818893114979061761,1.0
811215353183424513,818893114979061761,1.0
87983041,818893114979061761,1.0
4180736069,818893114979061761,1.0
2178932921,818893114979061761,1.0
2864856363,2680192368,1.0
2256965582,2680192368,1.0
21522828,2680192368,1.0
847111508890976257,2680192368,1.0
1086976130819809280,27943005,1.0
1909127594,27943005,1.0
4504453394,27943005,1.0
834511028641624066,27943005,1.0
3224321133,27943005,1.0
60354031,27943005,1.0
1173388464,84219973,1.0
221121595,84219973,1.0
331825712,84219973,1.0
63996778,84219973,1.0
1426302834,91882544,1.0
2249861570,91882544,1.0
548384458,3074932775,1.0
471677441,3074932775,1.0
19161570,3074932775,1.0
96675300,3074932775,1.0
1106771843929788419,3074932775,1.0
1004178700466876416,838516638450253824,1.0
4180736069,838516638450253824,1.0
21978222,1180275026643128320,1.0
19894290,1180275026643128320,1.0
1157065455623954432,1180275026643128320,1.0
1109400043881226240,1180275026643128320,1.0
1145899973139034112,1180275026643128320,1.0
1184362499518402560,1180275026643128320,1.0
22740127,1180275026643128320,1.0
1120055625742819328,1180275026643128320,1.0
2500055300,1180275026643128320,1.0
768234121873264642,1180275026643128320,1.0
975930416233369600,1180275026643128320,1.0
944378643232448512,1180275026643128320,1.0
1109400043881226240,887364546,1.0
768234121873264642,887364546,1.0
2863334490,887364546,1.0
771152516,374871742,1.0
21978222,374871742,1.0
76751473,374871742,1.0
19682187,374871742,1.0
21545041,89068115,1.0
1155339846371741696,89068115,1.0
1194787827168563200,34315154,1.0
1174583791744147456,34315154,1.0
1184362499518402560,34315154,1.0
2864856363,26570572,1.0
21522828,26570572,1.0
1004178700466876416,1009577803304656896,1.0
803774148338188289,1009577803304656896,1.0
3224321133,1009577803304656896,1.0
885722677,65497475,1.0
1493248418,4128148629,1.0
1117874908179124225,4128148629,1.0
1195456421116043270,4128148629,1.0
1120819174476062722,4128148629,1.0
76763663,902548250057728001,1.0
920122212,902548250057728001,1.0
168406203,902548250057728001,1.0
21978222,546111899,1.0
19894290,546111899,1.0
1157065455623954432,546111899,1.0
1168567780549058561,546111899,1.0
1109400043881226240,546111899,1.0
1194787827168563200,546111899,1.0
22596164,546111899,1.0
1145899973139034112,546111899,1.0
1120055625742819328,546111899,1.0
768234121873264642,546111899,1.0
975930416233369600,546111899,1.0
14297863,546111899,1.0
2559436158,21146733,1.0
1150143856618430464,21146733,1.0
4004609957,21146733,1.0
3141672447,21146733,1.0
802584787,21146733,1.0
4864402683,21146733,1.0
1067293117,21146733,1.0
1178967284297154563,21146733,1.0
216776631,21146733,1.0
920122212,21146733,1.0
1068285150641995776,21146733,1.0
168406203,21146733,1.0
30354991,377350150,1.0
2547790158,377350150,1.0
2889924959,2397840366,1.0
1685873604,2397840366,1.0
770781940341288960,2397840366,1.0
115129636,2397840366,1.0
27943005,2397840366,1.0
51259456,2397840366,1.0
847111508890976257,753385398718521344,1.0
3950712869,753385398718521344,1.0
234210005,753385398718521344,1.0
762390432437399556,753385398718521344,1.0
1127347059676385280,27493883,1.0
51241418,27493883,1.0
1020134989172748294,27493883,1.0
963223121363861504,27493883,1.0
803774148338188289,27493883,1.0
3224321133,27493883,1.0
4789918822,27493883,1.0
864663235923820545,27493883,1.0
14327933,226222147,1.0
1088096065558102017,226222147,1.0
2149412456,226222147,1.0
790627627,1141928177046106114,1.0
882724194148110336,833839440,1.0
2559436158,833839440,1.0
76763663,833839440,1.0
2918212191,833839440,1.0
758042170968375296,833839440,1.0
1067293117,833839440,1.0
1178967284297154563,833839440,1.0
920122212,833839440,1.0
183673918,833839440,1.0
1150860862426628101,833839440,1.0
521996289,833839440,1.0
188793260,833839440,1.0
168406203,833839440,1.0
1909127594,1194780218667470849,1.0
87983041,1194780218667470849,1.0
4180736069,1194780218667470849,1.0
3345579826,1194780218667470849,1.0
999392118115356673,1194780218667470849,1.0
803774148338188289,1194780218667470849,1.0
1027727549550526464,1194780218667470849,1.0
4789918822,1194780218667470849,1.0
601537492,1194780218667470849,1.0
26417015,37981933,1.0
711287276479754241,811514954159443968,1.0
471677441,51827732,1.0
20640982,51827732,1.0
26548315,51827732,1.0
16721452,51827732,1.0
36706851,51827732,1.0
11856892,51827732,1.0
769870028204220417,406483952,1.0
959538422812676096,406483952,1.0
21522828,406483952,1.0
762390432437399556,406483952,1.0
1127683471592296448,406483952,1.0
84894878,406483952,1.0
3088857280,406483952,1.0
803774148338188289,14247236,1.0
21978222,1110675502073733120,1.0
19894290,1110675502073733120,1.0
1064280595755237377,1110675502073733120,1.0
1162757233987522562,1110675502073733120,1.0
22596164,1110675502073733120,1.0
14823835,1110675502073733120,1.0
408875175,1110675502073733120,1.0
4461247456,1110675502073733120,1.0
1174909398445019138,1110675502073733120,1.0
1171909867021492226,1110675502073733120,1.0
944378643232448512,1110675502073733120,1.0
1180598311516024832,1110675502073733120,1.0
1105682065780064258,1110675502073733120,1.0
60354031,52631277,1.0
2397840366,52631277,1.0
956989774010732544,951302891708583936,1.0
3530404094,951302891708583936,1.0
886595855691784195,951302891708583936,1.0
3141672447,16263803,1.0
188793260,16263803,1.0
17877451,16263803,1.0
833839440,16263803,1.0
2864856363,1094146978160758784,1.0
769870028204220417,503400523,1.0
2228878592,238170109,1.0
21978222,238170109,1.0
19894290,238170109,1.0
1157065455623954432,238170109,1.0
1064280595755237377,238170109,1.0
162104004,238170109,1.0
1168567780549058561,238170109,1.0
358545917,238170109,1.0
1109400043881226240,238170109,1.0
1162757233987522562,238170109,1.0
1145899973139034112,238170109,1.0
1164013468854431744,238170109,1.0
1184362499518402560,238170109,1.0
2324935292,238170109,1.0
22740127,238170109,1.0
837421871654031360,238170109,1.0
1120055625742819328,238170109,1.0
4461247456,238170109,1.0
1140707287348207616,238170109,1.0
2500055300,238170109,1.0
768234121873264642,238170109,1.0
975930416233369600,238170109,1.0
14297863,238170109,1.0
944378643232448512,238170109,1.0
26417015,2735556450,1.0
847111508890976257,818948638890217473,1.0
1070785811396919297,818948638890217473,1.0
762390432437399556,818948638890217473,1.0
1127683471592296448,818948638890217473,1.0
84894878,818948638890217473,1.0
1155339846371741696,818948638890217473,1.0
928755127,818948638890217473,1.0
4180736069,2323448533,1.0
885722677,2323448533,1.0
3074932775,2323448533,1.0
2717961126,740264413178023936,1.0
19084896,145987317,1.0
26548315,145987317,1.0
612557998,145987317,1.0
2155027064,1173808918398722048,1.0
97114302,1173808918398722048,1.0
1116173691270811649,1173808918398722048,1.0
1917731,1173808918398722048,1.0
1034868411354861568,864487498935787520,1.0
47471027,864487498935787520,1.0
418867782,620571475,1.0
171954269,1037479904395317250,1.0
2178932921,1037479904395317250,1.0
3345579826,1037479904395317250,1.0
4459642286,1037479904395317250,1.0
818910970567344128,274891222,1.0
729676086632656900,274891222,1.0
822215673812119553,274891222,1.0
259001548,274891222,1.0
885722677,1169665468715716608,1.0
612557998,1169665468715716608,1.0
76763663,890381594170712064,1.0
920122212,890381594170712064,1.0
2228878592,3231033384,1.0
19894290,3231033384,1.0
1157065455623954432,3231033384,1.0
1168567780549058561,3231033384,1.0
1162757233987522562,3231033384,1.0
1194787827168563200,3231033384,1.0
1145899973139034112,3231033384,1.0
2324935292,3231033384,1.0
1107497791155105793,3231033384,1.0
1120055625742819328,3231033384,1.0
1140707287348207616,3231033384,1.0
768234121873264642,3231033384,1.0
975930416233369600,3231033384,1.0
944378643232448512,3231033384,1.0
68611923,989899992432369664,1.0
1195456421116043270,989899992432369664,1.0
489057924,989899992432369664,1.0
1120819174476062722,989899992432369664,1.0
226222147,989899992432369664,1.0
1004178700466876416,18108585,1.0
612557998,18108585,1.0
847111508890976257,471672239,1.0
1123329338,323440720,1.0
471677441,241518558,1.0
3160248614,241518558,1.0
1640929196,241518558,1.0
1125399808670351361,1074480192,1.0
2397840366,16931008,1.0
25073877,94132483,1.0
52338305,94132483,1.0
2353605901,94132483,1.0
729676086632656900,94132483,1.0
983766825610694656,94132483,1.0
97114302,94132483,1.0
17060573,94132483,1.0
886595855691784195,94132483,1.0
931286316,94132483,1.0
503400523,94132483,1.0
818948638890217473,94132483,1.0
885722677,500391228,1.0
19894290,2964839109,1.0
22596164,2964839109,1.0
1131542859902083072,2964839109,1.0
76751473,2964839109,1.0
1184362499518402560,2964839109,1.0
2324935292,2964839109,1.0
4461247456,2964839109,1.0
1917731,45645232,1.0
57362322,827497128062758912,1.0
886595855691784195,19211550,1.0
503400523,19211550,1.0
94132483,19211550,1.0
2864856363,816736590412337158,1.0
959538422812676096,816736590412337158,1.0
21522828,816736590412337158,1.0
727137760574857216,816736590412337158,1.0
234210005,816736590412337158,1.0
1127683471592296448,816736590412337158,1.0
3353061012,816736590412337158,1.0
978864793477054465,816736590412337158,1.0
1072342620024815622,816736590412337158,1.0
84219973,816736590412337158,1.0
885722677,919667724535648262,1.0
601537492,919667724535648262,1.0
1034868411354861568,797127998164107264,1.0
36706851,797127998164107264,1.0
2955491920,797127998164107264,1.0
1027727549550526464,797127998164107264,1.0
601537492,797127998164107264,1.0
47471027,797127998164107264,1.0
2397840366,797127998164107264,1.0
216776631,811298843337850880,1.0
188793260,811298843337850880,1.0
1004178700466876416,3930472251,1.0
4504453394,3930472251,1.0
823566879558090753,956153251501658112,1.0
3345579826,2249531,1.0
1172589774235938816,43078558,1.0
1109400043881226240,43078558,1.0
1174583791744147456,43078558,1.0
1131542859902083072,43078558,1.0
2500055300,43078558,1.0
1174909398445019138,43078558,1.0
3530404094,964658316021587970,1.0
3836008983,964658316021587970,1.0
4165642155,964658316021587970,1.0
470468291,964658316021587970,1.0
978864793477054465,964658316021587970,1.0
886595855691784195,964658316021587970,1.0
27995424,964658316021587970,1.0
18247062,964658316021587970,1.0
43753976,964658316021587970,1.0
492833134,964658316021587970,1.0
49034507,964658316021587970,1.0
2324935292,338672074,1.0
22740127,338672074,1.0
837421871654031360,338672074,1.0
2500055300,338672074,1.0
944378643232448512,338672074,1.0
1173808918398722048,338672074,1.0
418867782,18089606,1.0
236487888,381829318,1.0
2863996955,381829318,1.0
834511028641624066,381829318,1.0
27493883,381829318,1.0
241518558,381829318,1.0
1127683471592296448,899149856,1.0
886595855691784195,899149856,1.0
964658316021587970,899149856,1.0
771152516,21563711,1.0
1109400043881226240,21563711,1.0
1110675502073733120,21563711,1.0
25073877,347627434,1.0
2353605901,347627434,1.0
274891222,347627434,1.0
1109400043881226240,11991912,1.0
76751473,11991912,1.0
2500055300,11991912,1.0
975930416233369600,11991912,1.0
1173808918398722048,11991912,1.0
1157065455623954432,1103939416362348544,1.0
1109400043881226240,1103939416362348544,1.0
1496936984,1103939416362348544,1.0
219915177,1103939416362348544,1.0
1184362499518402560,1103939416362348544,1.0
832170559,1103939416362348544,1.0
338672074,1103939416362348544,1.0
802584787,21322255,1.0
920122212,21322255,1.0
25073877,15212187,1.0
1125399808670351361,15212187,1.0
762390432437399556,15212187,1.0
1426302834,15212187,1.0
928755127,15212187,1.0
25073877,3266619146,1.0
4165642155,3266619146,1.0
983766825610694656,3266619146,1.0
45033456,3266619146,1.0
26900055,3266619146,1.0
886595855691784195,3266619146,1.0
27995424,3266619146,1.0
113364160,870078626066202624,1.0
1162757233987522562,870078626066202624,1.0
1131542859902083072,870078626066202624,1.0
76751473,870078626066202624,1.0
21862217,870078626066202624,1.0
16930125,870078626066202624,1.0
1917731,870078626066202624,1.0
43078558,870078626066202624,1.0
3141672447,4846298811,1.0
1067293117,4846298811,1.0
216776631,4846298811,1.0
920122212,4846298811,1.0
21862217,4846298811,1.0
33537967,42074224,1.0
1004178700466876416,42074224,1.0
3224321133,42074224,1.0
331825712,556118417,1.0
1155339846371741696,556118417,1.0
294822641,1133555455874207747,1.0
1174583791744147456,1133555455874207747,1.0
14823835,1133555455874207747,1.0
1131542859902083072,1133555455874207747,1.0
1184362499518402560,1133555455874207747,1.0
1174909398445019138,1133555455874207747,1.0
1917731,1133555455874207747,1.0
59862199,139596582,1.0
20640982,139596582,1.0
1162757233987522562,283482455,1.0
1194787827168563200,283482455,1.0
408875175,283482455,1.0
1164013468854431744,283482455,1.0
1496936984,283482455,1.0
2324935292,283482455,1.0
4461247456,283482455,1.0
1174909398445019138,283482455,1.0
1490442355,283482455,1.0
478855762,4048852873,1.0
21522828,4048852873,1.0
17840773,4048852873,1.0
3266619146,1573472503,1.0
1125399808670351361,11134252,1.0
2249861570,11134252,1.0
3266619146,11134252,1.0
762390432437399556,172511244,1.0
964658316021587970,172511244,1.0
3345579826,467726691,1.0
1004178700466876416,212391284,1.0
2559436158,15447123,1.0
4864402683,15447123,1.0
216776631,15447123,1.0
183673918,15447123,1.0
16263803,15447123,1.0
2955491920,934500442364559360,1.0
1070785811396919297,2228130159,1.0
823367015830323201,2228130159,1.0
778763106289758208,2228130159,1.0
959538422812676096,2596413645,1.0
770781940341288960,2596413645,1.0
18247062,2596413645,1.0
1072342620024815622,2596413645,1.0
26570572,2596413645,1.0
274891222,2596413645,1.0
18266688,179341792,1.0
2353605901,179341792,1.0
470468291,179341792,1.0
492833134,179341792,1.0
259001548,179341792,1.0
818948638890217473,179341792,1.0
11134252,179341792,1.0
1722834998,1193342580978847744,1.0
21862217,1193342580978847744,1.0
1174909398445019138,1193342580978847744,1.0
1116173691270811649,1193342580978847744,1.0
1173808918398722048,1193342580978847744,1.0
283482455,1193342580978847744,1.0
188793260,24616657,1.0
183673918,388350912,1.0
521996289,388350912,1.0
14327933,1143571304404148224,1.0
1117874908179124225,1143571304404148224,1.0
1120819174476062722,1143571304404148224,1.0
978167070633291776,1143571304404148224,1.0
989899992432369664,1143571304404148224,1.0
1064280595755237377,1077790895783653377,1.0
1174583791744147456,1077790895783653377,1.0
1131542859902083072,1077790895783653377,1.0
76751473,1077790895783653377,1.0
832170559,1077790895783653377,1.0
1174909398445019138,1077790895783653377,1.0
338672074,1077790895783653377,1.0
2559436158,1048370469622054914,1.0
3141672447,1048370469622054914,1.0
183673918,1048370469622054914,1.0
188793260,1048370469622054914,1.0
902548250057728001,1048370469622054914,1.0
21146733,1048370469622054914,1.0
16263803,1048370469622054914,1.0
25073877,705902960967094272,1.0
886595855691784195,705902960967094272,1.0
4228788018,3168663944,1.0
3353061012,3168663944,1.0
711287276479754241,22204234,1.0
882724194148110336,22204234,1.0
1148461061999194112,22204234,1.0
4004609957,22204234,1.0
3141672447,22204234,1.0
4864402683,22204234,1.0
598973191,22204234,1.0
14372270,22204234,1.0
16263803,22204234,1.0
236487888,160244947,1.0
771152516,36840498,1.0
21978222,36840498,1.0
1157065455623954432,36840498,1.0
26512972,36840498,1.0
1194787827168563200,36840498,1.0
1145899973139034112,36840498,1.0
1901404746,36840498,1.0
1164013468854431744,36840498,1.0
2324935292,36840498,1.0
1037989633,36840498,1.0
1166458687302451200,36840498,1.0
22740127,36840498,1.0
1107497791155105793,36840498,1.0
1120055625742819328,36840498,1.0
1140707287348207616,36840498,1.0
2500055300,36840498,1.0
1174909398445019138,36840498,1.0
768234121873264642,36840498,1.0
975930416233369600,36840498,1.0
1105682065780064258,36840498,1.0
1093842517622210560,36840498,1.0
1110675502073733120,36840498,1.0
238170109,36840498,1.0
3231033384,36840498,1.0
