retweeted_time,retweeted_id,retweeted_user_id,retweeted_username,retweeted_user_location,retweeted_hashtags,retweet_time,retweet_id,retweet_expanded_urls_array,retweet_origin_user_id,retweet_origin_username,retweet_origin_user_location,retweet_origin_user_intro_expanded_url,retweet_origin_user_des_expanded_url,retweet_origin_retweet_count,retweet_origin_hashtags,quoted_time,quoted_id,quoted_expanded_urls_array,quoted_origin_user_id,quoted_origin_username,quoted_origin_user_location,quoted_origin_user_intro_expanded_url,quoted_origin_user_des_expanded_url,quoted_origin_retweet_count,quoted_origin_hashtags,retweeted_full_text,retweeted_origin_full_text,quoted_origin_full_text
Fri Dec 06 23:57:55 +0000 2019,1203101292542877696,4721684036,Mary In the Pacific Northwest,"Pacific Northwest, USA",,Fri Dec 06 22:23:37 +0000 2019,1203077563041472512,,195271137,Larry Elder,,https://youtube.com/@LarryElderShow,,549.0,"[{'text': 'Democrats2020', 'indices': [235, 249]}]",,,,,,,,,,,RT @larryelder: Sen. @CoryBooker says he’s sorry that Sen. @KamalaHarris dropped out “because she was bringing up issues nobody else was.”…,"Sen. @CoryBooker says he’s sorry that Sen. @KamalaHarris dropped out “because she was bringing up issues nobody else was.” Like what? What’s stopping him from bring them up? And if she was so terrific, why was he running against her?  #Democrats2020",
Fri Dec 06 23:57:55 +0000 2019,1203101292635336704,793194936267145216,diane Borkowski,"Michigan, USA",,Fri Dec 06 20:29:43 +0000 2019,1203048899210035202,,468646961,Tomi Lahren,"Nashville, TN",https://www.outkick.com/tomilahrenisfearless/,,3624.0,,,,,,,,,,,,"RT @TomiLahren: Happy to report @realDonaldTrump your policies are working on the border. Now, we just need more wall. https://t.co/suhKWOQ…","Happy to report @realDonaldTrump your policies are working on the border. Now, we just need more wall. https://t.co/suhKWOQVyb",
Fri Dec 06 23:57:54 +0000 2019,1203101288214466560,850508854618189825,Mac McKinniss,United States,,Fri Dec 06 23:12:19 +0000 2019,1203089819632467968,,2643570679,Stephanie Myers,,https://stephaniemyers.substack.com/,,469.0,"[{'text': 'BREAKING', 'indices': [0, 9]}]",,,,,,,,,,,RT @_StephanieMyers: #BREAKING Supreme Court Justice Ruth Bader Ginsburg places temporary hold on ruling requiring Deutsche Bank &amp; Capital…,#BREAKING Supreme Court Justice Ruth Bader Ginsburg places temporary hold on ruling requiring Deutsche Bank &amp; Capital One to hand over @realDonaldTrump's financial records to congressional committees,
Fri Dec 06 23:57:54 +0000 2019,1203101289640538112,1150913591790493696,LOVE MY PIGGIES HATE TRUMP🌊🌊🌊🌊,"Richmond, IN",,Fri Dec 06 12:51:08 +0000 2019,1202933493598167040,,1106771843929788419,Hoodlum 🇺🇸,"New York, USA",,,98.0,,,,,,,,,,,,RT @HoodlumRIP: @GOPChairwoman @realDonaldTrump We the hundreds of millions that don’t support him are “We The People” too. Save this crap…,@GOPChairwoman @realDonaldTrump We the hundreds of millions that don’t support him are “We The People” too. Save this crap for Russia. https://t.co/mqauQhfb1I,
Fri Dec 06 23:57:54 +0000 2019,1203101290374606859,436378799,GuernicaMan,Puerto Rico,,,,,,,,,,,,Thu Dec 05 19:00:51 +0000 2019,1202664144585023495,,1880725393,Sunrise Movement 🌅,United States,https://smvmt.link/Bio-Link,,1629.0,,"@JoeBiden was very clear: If you want to get off fossil fuels &amp; ban fracking, you ""ought to vote for somebody else"". Thanks for the heads up, Joe! https://t.co/sgFUKQzO1H",,"Here's a thought, @JoeBiden. Maybe your climate policy advisor shouldn't be somebody who has taken a million dollars from the fossil fuel industry 🤔  Otherwise your commitment to averting the climate crisis sounds like a bunch of...well, malarkey. https://t.co/JnfRvOer45"
Fri Dec 06 23:57:56 +0000 2019,1203101297773121536,275893884,JS,,,Fri Dec 06 23:42:45 +0000 2019,1203097476842053635,,25073877,Donald J. Trump,,http://DonaldJTrump.com,,5342.0,"[{'text': 'MAGA', 'indices': [95, 100]}, {'text': '2A', 'indices': [153, 156]}]",,,,,,,,,,,RT @realDonaldTrump: Congressman @LanceGooden has done a wonderful job for the people of Texas while supporting our #MAGA Agenda. He contin…,"Congressman @LanceGooden has done a wonderful job for the people of Texas while supporting our #MAGA Agenda. He continues to protect your very important #2A. Lance is Strong on Crime and the Border, he Loves our Great Vets and Military. Lance has my Complete &amp; Total Endorsement!",
Fri Dec 06 23:57:56 +0000 2019,1203101298767339520,762343150044217349,Joey,"The Woodlands, TX",,,,,,,,,,,,Fri Dec 06 17:05:40 +0000 2019,1202997546328698880,,45676731,Tim Murtaugh,"Leesburg, VA",https://a.co/d/86xI15D,,546.0,,Isn’t THAT statement in your tweet PITIFUL?   Democrats are literally SICK W ENVY over Pres Trump and republicans knowing what to do to turn our country around from an eight year slump under democrats w Obama    And HELLOOO BIDEN is noooo winner to EVER do a thing 4 our country👎🏼 https://t.co/tTSIa1RvL4,,"If you bump into a Democrat running for president cut them some slack, would ya?  They all got bad news today.  The @realDonaldTrump economy created 266,000 new jobs last month &amp; wages are up again.  They don’t know what to do, because good news for America is bad news for Dems."
Fri Dec 06 23:57:56 +0000 2019,1203101295978131456,1022748493876617218,Big Tuna,,,Thu Dec 05 21:00:28 +0000 2019,1202694249260691456,,1179128857380691970,wi will win,Wisconsin,https://www.wisconsinforbernie.com/,,79.0,"[{'text': 'MedicareForAll', 'indices': [274, 289]}]",,,,,,,,,,,RT @wiforbernie2020: @BernieSanders Laura’s mom stopped doing chemo because her employer-backed insurance ended when she revealed her cance…,@BernieSanders Laura’s mom stopped doing chemo because her employer-backed insurance ended when she revealed her cancer diagnosis &amp; was fired. She couldn’t afford to pay out of pocket. No one should have to look at her/his bank account before seeking medical treatment. #MedicareForAll now. https://t.co/guZSnxjyt2,
Fri Dec 06 23:57:55 +0000 2019,1203101294887624704,2670343884,🇺🇸Tony Justice🇺🇸,"Graniteville, SC",,Fri Dec 06 13:39:31 +0000 2019,1202945667913703425,,246500501,Geraldo Rivera,New York City,http://geraldo.com,,4131.0,"[{'text': 'impeachment', 'indices': [234, 246]}]",,,,,,,,,,,"RT @GeraldoRivera: 266,000 new non-farm jobs added to the economy last month.  More minorities working than ever before.  @realDonaldTrump…","266,000 new non-farm jobs added to the economy last month.  More minorities working than ever before.  @realDonaldTrump delivering on his promise that a rising economic tide will lift all boats.  Tell me again how the Democrat-driven #impeachment helps the  nation?",
Fri Dec 06 23:57:56 +0000 2019,1203101297135632384,1001935425580265472,GM Noticias,Piedras Negras,,,,,,,,,,,,,,,,,,,,,,"🔴ÚLTIMA HORA🔴 #EEUU  @realDonaldTrump aplaza la designación de los carteles de la droga como terroristas a petición de México  ""Por pedido de @lopezobrador_ temporalmente no incluimos a los cárteles mexicanos en la lista de organizaciones terroristas"" https://t.co/fi3wlfFTEV",,
Fri Dec 06 23:57:57 +0000 2019,1203101301669650432,136260291,yen,,,Fri Dec 06 04:34:04 +0000 2019,1202808400230395904,,1130925536396632066,wolvesforsanity 🚕🛫🚂♿🇺🇦#TeamPete 4 ever,"Massachusetts, USA",,https://www.paypal.me/MBlackWolfe,7.0,,,,,,,,,,,,RT @WolvesforP: Thread. I am a person who has a progressive neurological condition. Hereditary cerebral neuropathy. I am the sole caregiver…,"Thread. I am a person who has a progressive neurological condition. Hereditary cerebral neuropathy. I am the sole caregiver for my husband, who has end stage MS. I don't think that @PeteButtigieg's policies will be implemented in time to help us. We fell in love in 1991",
Fri Dec 06 23:57:55 +0000 2019,1203101291892936705,259041988,Mike Corson,New Jersey,,Thu Dec 05 23:14:05 +0000 2019,1202727875570552833,,47293791,Terrence K. Williams,United States,https://terrencekwilliams.com,http://CousinTs.com,6579.0,,,,,,,,,,,,RT @w_terrence: THIS IS A MUST WATCH!  NANCY PELSOI in 1998 at the Bill Clinton Impeachment debate  WHAT A HYPOCRITE!  I stand with Preside…,THIS IS A MUST WATCH!  NANCY PELSOI in 1998 at the Bill Clinton Impeachment debate  WHAT A HYPOCRITE!  I stand with President @realDonaldTrump   RETWEET &amp; Tag @SpeakerPelosi to remind her what she said so she can take her own advice. https://t.co/sZH7qZy7Uv,
Fri Dec 06 23:57:57 +0000 2019,1203101301770469377,53693549,Kevin Collins,,,Fri Dec 06 23:47:23 +0000 2019,1203098641675800576,,17602514,TheRealJagermeister,,,,73.0,"[{'text': 'terrorists', 'indices': [301, 312]}]",,,,,,,,,,,"RT @RichJaeger: @realDonaldTrump @lopezobrador_ Mr. President, we appreciate your prudence in managing U.S. relationship with Mexican Presi…","@realDonaldTrump @lopezobrador_ Mr. President, we appreciate your prudence in managing U.S. relationship with Mexican President.  With that said -- Americans overwhelmingly want to see cartels eliminated (both on U.S. soil and in Mexico). We must see results! Those results must be made VERY PUBLIC!  #terrorists",
Fri Dec 06 23:57:54 +0000 2019,1203101289506312193,552864497,anthony,"Minnesota, USA",,Fri Dec 06 15:19:24 +0000 2019,1202970804771807232,,21522338,Marianne Williamson,,http://Marianne2024.com,,212.0,,,,,,,,,,,,RT @marwilliamson: Trump didn’t create America’s underlying problems; our underlying problems created him. Just defeating him in ‘20 will t…,"Trump didn’t create America’s underlying problems; our underlying problems created him. Just defeating him in ‘20 will treat the symptom but not the cause. As long as we allow economics rather than our deep humanity to guide us, someone like him will always be lurking at the door",
Fri Dec 06 23:57:54 +0000 2019,1203101289292255233,3133488306,JustSusan 🌟,"Monterey Peninsula, Ca.",,Fri Dec 06 23:42:45 +0000 2019,1203097477722886147,,17477864,"Tomi T Ahonen Moved to Post, Spoutible & Mastodon",Hong Kong,http://www.communities-dominate.blogs.com,,26.0,,,,,,,,,,,,"RT @tomiahonen: @realDonaldTrump @lopezobrador_ The Trump Hotel Prayer  Our Toilet, who art still clogged Plumbers they don't come Give us…","@realDonaldTrump @lopezobrador_ The Trump Hotel Prayer  Our Toilet, who art still clogged Plumbers they don't come Give us this day our daily flush As we try to flush the turds That still taunt us Lead us not into the plunger And deliver us from spilling For thine is the flowing Wet from the standpoint Of water",
Fri Dec 06 23:57:55 +0000 2019,1203101291422969856,1046194255457333248,lying dogfaced pony soldier,"California, USA",,Fri Dec 06 20:05:00 +0000 2019,1203042676922150912,,216776631,Bernie Sanders,Vermont,https://BernieSanders.com,,4482.0,,,,,,,,,,,,"RT @BernieSanders: Instead of spending $1.8 trillion a year on weapons of destruction designed to kill each other, we should pool our resou…","Instead of spending $1.8 trillion a year on weapons of destruction designed to kill each other, we should pool our resources with countries around the world to combat our common enemy of climate change.",
Fri Dec 06 23:57:55 +0000 2019,1203101293188984832,4827974440,Kim Smith,,,Fri Dec 06 12:43:35 +0000 2019,1202931589833011200,,25073877,Donald J. Trump,,http://DonaldJTrump.com,,19749.0,,,,,,,,,,,,RT @realDonaldTrump: Do not believe any article or story you read or see that uses “anonymous sources” having to do with trade or any other…,Do not believe any article or story you read or see that uses “anonymous sources” having to do with trade or any other subject. Only accept information if it has an actual living name on it. The Fake News Media makes up many “sources say” stories. Do not believe them!,
Fri Dec 06 23:57:56 +0000 2019,1203101296351252480,1166458687302451200,SecureTheBag2024 🍎🧢,"Washington, DC",,Fri Dec 06 03:33:54 +0000 2019,1202793257517944832,,569679548,GO DALLAS STARS! 💚💚💚,,,,193.0,"[{'text': 'YangGang', 'indices': [275, 284]}]",,,,,,,,,,,RT @SkipsToDessert: I was stuck in morning traffic next to a car with Yang 2020 bumper stickers. We rolled down our windows &amp; talked about…,"I was stuck in morning traffic next to a car with Yang 2020 bumper stickers. We rolled down our windows &amp; talked about what an amazing candidate @AndrewYang is &amp; our favorite policies of his. We bonded, laughed, and felt this beautiful friendship should be tweeted 😂 #YangGang https://t.co/21gvuyqruM",
Fri Dec 06 23:57:57 +0000 2019,1203101301078446081,2251083519,K,,,Fri Dec 06 20:05:00 +0000 2019,1203042676922150912,,216776631,Bernie Sanders,Vermont,https://BernieSanders.com,,4482.0,,,,,,,,,,,,"RT @BernieSanders: Instead of spending $1.8 trillion a year on weapons of destruction designed to kill each other, we should pool our resou…","Instead of spending $1.8 trillion a year on weapons of destruction designed to kill each other, we should pool our resources with countries around the world to combat our common enemy of climate change.",
Fri Dec 06 23:57:56 +0000 2019,1203101299123933184,15495879,Jerry Spurbeck🆒🇺🇸🏄🌊🗳️,"SHNF, #TX8, North of Houston",,Fri Dec 06 23:25:32 +0000 2019,1203093142737686533,,33235771,Mia Farrow 🏳️‍🌈 🌻🇺🇦,USA ,,,40.0,"[{'text': 'JamalKhashoggi', 'indices': [17, 32]}]",,,,,,,,,,,RT @MiaFarrow: @realDonaldTrump #JamalKhashoggi #9/11,@realDonaldTrump #JamalKhashoggi #9/11,
Fri Dec 06 23:57:52 +0000 2019,1203101281293938689,441801052,Evelyn Brady,"Lincolnton, GA",,Fri Dec 06 23:42:45 +0000 2019,1203097476842053635,,25073877,Donald J. Trump,,http://DonaldJTrump.com,,5342.0,"[{'text': 'MAGA', 'indices': [95, 100]}, {'text': '2A', 'indices': [153, 156]}]",,,,,,,,,,,RT @realDonaldTrump: Congressman @LanceGooden has done a wonderful job for the people of Texas while supporting our #MAGA Agenda. He contin…,"Congressman @LanceGooden has done a wonderful job for the people of Texas while supporting our #MAGA Agenda. He continues to protect your very important #2A. Lance is Strong on Crime and the Border, he Loves our Great Vets and Military. Lance has my Complete &amp; Total Endorsement!",
Fri Dec 06 23:57:52 +0000 2019,1203101279259701253,4659974602,LordSaveUs,"Indiana, USA",,Fri Dec 06 16:30:30 +0000 2019,1202988696598929410,,17685258,Brad Parscale,"Midland, TX",https://www.aiadvertising.com,,2660.0,,,,,,,,,,,,RT @parscale: The Trump Economy is CRUSHING it!  November jobs report is 🔥🔥🔥!  ✅266K jobs created  ✅54K new manufacturing jobs  ✅50-year lo…,The Trump Economy is CRUSHING it!  November jobs report is 🔥🔥🔥!  ✅266K jobs created  ✅54K new manufacturing jobs  ✅50-year low unemployment: 3.5%  ✅Wages up 3.1% over the last year  Now over 7 MILLION new jobs since @realDonaldTrump was elected!  https://t.co/RIl5CkIzrt,
Fri Dec 06 23:57:52 +0000 2019,1203101279649751042,964521391126179843,Nicole Foster,,,Fri Dec 06 23:42:45 +0000 2019,1203097476842053635,,25073877,Donald J. Trump,,http://DonaldJTrump.com,,5342.0,"[{'text': 'MAGA', 'indices': [95, 100]}, {'text': '2A', 'indices': [153, 156]}]",,,,,,,,,,,RT @realDonaldTrump: Congressman @LanceGooden has done a wonderful job for the people of Texas while supporting our #MAGA Agenda. He contin…,"Congressman @LanceGooden has done a wonderful job for the people of Texas while supporting our #MAGA Agenda. He continues to protect your very important #2A. Lance is Strong on Crime and the Border, he Loves our Great Vets and Military. Lance has my Complete &amp; Total Endorsement!",
Fri Dec 06 23:57:53 +0000 2019,1203101286792671233,147346689,Mark P Trephan,"Summerville, SC ",,Fri Dec 06 03:27:30 +0000 2019,1202791650726154240,,25073877,Donald J. Trump,,http://DonaldJTrump.com,,13222.0,,,,,,,,,,,,"RT @realDonaldTrump: The story today that we are sending 12,000 troops to Saudi Arabia is false or, to put it more accurately, Fake News!","The story today that we are sending 12,000 troops to Saudi Arabia is false or, to put it more accurately, Fake News!",
Fri Dec 06 23:57:50 +0000 2019,1203101272217272321,4881311497,alan noel,No. Cal.,,Fri Dec 06 13:54:26 +0000 2019,1202949419580018688,,770781940341288960,Rudy W. Giuliani,"New York, NY",http://RudyGiulianiCS.com,,7959.0,,,,,,,,,,,,RT @RudyGiuliani: It comes as a huge shock to Democrats that @realDonaldTrump will ask for investigations concerning violations of US laws…,"It comes as a huge shock to Democrats that @realDonaldTrump will ask for investigations concerning violations of US laws &amp; misused hard-earned tax payer dollars.  It’s called his legal obligation under Article 2, Sec. 3 of the US Constitution. Ignored by Obama.",
Fri Dec 06 23:57:51 +0000 2019,1203101277128773633,2424007068,Cindy,,,Fri Dec 06 21:10:11 +0000 2019,1203059082992726016,,22372121,Tracey Kent,Canada,https://www.cbc.ca/news/canada/toronto/conservatives-quit-over-vaughan-health-care-money-1.1020427,,1.0,,,,,,,,,,,,RT @TraceyKent: @realDonaldTrump A true American President would never deliver another nations apology when US service members were murdere…,"@realDonaldTrump A true American President would never deliver another nations apology when US service members were murdered in a terrorist attack. As a mother to a soldier, your ‘tweet’ is abhorrent &amp; disgusting. When will Americans wake up to recognize this admin has no American values",
Fri Dec 06 23:57:52 +0000 2019,1203101279653904384,1156365048887033856,Guido Foxe,,,,,,,,,,,,,,,,,,,,,,,"How is it that @realDonaldTrump has done ""NOTHING WRONG"" yet fights anyone knowing literally anything about him tooth and nail?!      Trump asks Supreme Court to block House subpoenas to banks for financial documents - CNNPolitics https://t.co/WzJhqBu4qC",,
Fri Dec 06 23:57:52 +0000 2019,1203101278890426369,275893884,JS,,,Fri Dec 06 23:39:16 +0000 2019,1203096598462504961,,25073877,Donald J. Trump,,http://DonaldJTrump.com,,7877.0,,,,,,,,,,,,RT @realDonaldTrump: All necessary work has been completed to declare Mexican Cartels terrorist organizations. Statutorily we are ready to…,"All necessary work has been completed to declare Mexican Cartels terrorist organizations. Statutorily we are ready to do so. However, at the request of a man who I like and respect, and has worked so well with us, President Andres Manuel @LopezObrador_ we....",
Fri Dec 06 23:57:50 +0000 2019,1203101273404399617,1206780888,Shinjini Das,"Atlanta, GA",,Fri Dec 06 21:19:00 +0000 2019,1203061302459015169,,2717961126,Bo Erickson CBS,Washington DC,https://www.cbsnews.com/feature/bo-erickson/,,144.0,,,,,,,,,,,,"RT @BoKnowsNews: WATCH: A woman just told @JoeBiden the secret to being 100 years old: ""Peanut butter in the morning and beer at night."" @C…","WATCH: A woman just told @JoeBiden the secret to being 100 years old: ""Peanut butter in the morning and beer at night."" @CBSNews https://t.co/fq6xryhLp3",
Fri Dec 06 23:57:54 +0000 2019,1203101287509823493,802584787,Calibernication,SouthEastern USA,,Fri Dec 06 12:18:01 +0000 2019,1202925156848590853,,170641465,Chuck Rocha,"Washington,DC",http://www.solidaritystrategies.com,,62.0,"[{'text': 'NotMeUs', 'indices': [242, 250]}, {'text': 'brownconsultantsmatter', 'indices': [251, 274]}]",,,,,,,,,,,RT @ChuckRocha: I want to thank @LatinoMagazine for highlighting some the Latinos on our @BernieSanders campaign. We currently have over 10…,I want to thank @LatinoMagazine for highlighting some the Latinos on our @BernieSanders campaign. We currently have over 100 Latinos on staff. @Analilia_Mejia @belensisaw @oh_eyelean @JsantosJulia @Rafael_Navar  @OliverHidWoh  @LUISALCAUTER  #NotMeUs #brownconsultantsmatter https://t.co/GvYX5t0YqC,
Fri Dec 06 23:57:52 +0000 2019,1203101281515999234,2275411058,Steven Kong🧢,,,Fri Dec 06 21:46:59 +0000 2019,1203068344125054978,,2745976729,Ron Demeny🧢,"Arlington, TX",,,50.0,,,,,,,,,,,,RT @DemenyRon: About to leave work and go see @AndrewYang  Strangely this is the closest I've ever been to star struck.,About to leave work and go see @AndrewYang  Strangely this is the closest I've ever been to star struck.,
Fri Dec 06 23:57:52 +0000 2019,1203101281780404225,412316336,Jonathan Stickland,"Willow Park, TX",,Fri Dec 06 23:42:45 +0000 2019,1203097476842053635,,25073877,Donald J. Trump,,http://DonaldJTrump.com,,5342.0,"[{'text': 'MAGA', 'indices': [95, 100]}, {'text': '2A', 'indices': [153, 156]}]",,,,,,,,,,,RT @realDonaldTrump: Congressman @LanceGooden has done a wonderful job for the people of Texas while supporting our #MAGA Agenda. He contin…,"Congressman @LanceGooden has done a wonderful job for the people of Texas while supporting our #MAGA Agenda. He continues to protect your very important #2A. Lance is Strong on Crime and the Border, he Loves our Great Vets and Military. Lance has my Complete &amp; Total Endorsement!",
Fri Dec 06 23:57:50 +0000 2019,1203101272846544896,1154877748873240577,TWEETS FROM ALL CANDIDATES,,,Fri Dec 06 23:49:42 +0000 2019,1203099225946501121,,2228878592,Andrew Yang🧢⬆️🇺🇸,United States,https://andrewyang.com/books,,159.0,,,,,,,,,,,,RT @AndrewYang: David Fizdale is the lucky one.  The fans are still stuck with this team.,David Fizdale is the lucky one.  The fans are still stuck with this team.,
Fri Dec 06 23:57:51 +0000 2019,1203101277565136897,803774148338188289,Donna Curts,,,Fri Dec 06 19:27:36 +0000 2019,1203033267244617741,,818446043629101056,🦦Marie 🦥,"Everywhere, somewhere",,,19.0,,,,,,,,,,,,RT @NoWay7790: @realDonaldTrump https://t.co/Nrd9NlB9OS,@realDonaldTrump https://t.co/Nrd9NlB9OS,
Fri Dec 06 23:57:53 +0000 2019,1203101283374292992,1140731503401459714,Lori Naumowich,,,Fri Dec 06 15:11:57 +0000 2019,1202968929527848961,,1031566436957908997,ARCHIVED Treasury Public Affairs | Aug2018-Jan2021,"Washington, DC",http://www.treasury.gov,,1103.0,,,,,,,,,,,,"RT @TreasurySpox: Another blowout jobs report crushing all expectations! 🇺🇸 Thank you, President @realDonaldTrump! https://t.co/Z6TewdL16N","Another blowout jobs report crushing all expectations! 🇺🇸 Thank you, President @realDonaldTrump! https://t.co/Z6TewdL16N",
Fri Dec 06 23:57:54 +0000 2019,1203101287610507264,1179173793241194497,lee meeker,,,Thu Dec 05 16:49:52 +0000 2019,1202631185052164096,,25073877,Donald J. Trump,,http://DonaldJTrump.com,,25641.0,,,,,,,,,,,,RT @realDonaldTrump: Nancy Pelosi just had a nervous fit. She hates that we will soon have 182 great new judges and sooo much more. Stock M…,"Nancy Pelosi just had a nervous fit. She hates that we will soon have 182 great new judges and sooo much more. Stock Market and employment records. She says she “prays for the President.” I don’t believe her, not even close. Help the homeless in your district Nancy. USMCA?",
Fri Dec 06 23:57:51 +0000 2019,1203101278504660994,735554101602193408,Coon Hownd,,,Fri Dec 06 23:39:16 +0000 2019,1203096598462504961,,25073877,Donald J. Trump,,http://DonaldJTrump.com,,7877.0,,,,,,,,,,,,RT @realDonaldTrump: All necessary work has been completed to declare Mexican Cartels terrorist organizations. Statutorily we are ready to…,"All necessary work has been completed to declare Mexican Cartels terrorist organizations. Statutorily we are ready to do so. However, at the request of a man who I like and respect, and has worked so well with us, President Andres Manuel @LopezObrador_ we....",
Fri Dec 06 23:57:53 +0000 2019,1203101285781770240,21978222,Winter I. Coming 🇺🇸🧢 (You/Yous),"Missouri, USA",,Fri Dec 06 08:24:55 +0000 2019,1202866495425925120,,3851984598,Realtor_Investor,,,,67.0,,,,,,,,,,,,RT @MadCougar86: So I have recently come across @AndrewYang and he is the closest to a bipartisan candidate that I have ever heard. I'm int…,So I have recently come across @AndrewYang and he is the closest to a bipartisan candidate that I have ever heard. I'm intrigued. His interview with @benshapiro was.... different in a good way... https://t.co/IyDYtoFEta,
Fri Dec 06 23:57:54 +0000 2019,1203101287509835776,1009299746,Vinces Labarum,"Chicago, IL",,Fri Dec 06 13:54:26 +0000 2019,1202949419580018688,,770781940341288960,Rudy W. Giuliani,"New York, NY",http://RudyGiulianiCS.com,,7959.0,,,,,,,,,,,,RT @RudyGiuliani: It comes as a huge shock to Democrats that @realDonaldTrump will ask for investigations concerning violations of US laws…,"It comes as a huge shock to Democrats that @realDonaldTrump will ask for investigations concerning violations of US laws &amp; misused hard-earned tax payer dollars.  It’s called his legal obligation under Article 2, Sec. 3 of the US Constitution. Ignored by Obama.",
Fri Dec 06 23:57:54 +0000 2019,1203101286931013634,2308015097,Superdarkr.,United States,,Fri Dec 06 12:56:02 +0000 2019,1202934724173451264,,11134252,GOP,,https://BankYourVote.co/win,,1430.0,,,,,,,,,,,,RT @GOP: “President @realDonaldTrump is not running for a world popularity contest. He is focused on the American people.” -@GOPChairwoman…,“President @realDonaldTrump is not running for a world popularity contest. He is focused on the American people.” -@GOPChairwoman https://t.co/FxikptgWDH,
Fri Dec 06 23:58:14 +0000 2019,1203101371030999041,372809132,Sharon Q,,,Fri Dec 06 23:39:16 +0000 2019,1203096599435644928,,25073877,Donald J. Trump,,http://DonaldJTrump.com,,4950.0,,,,,,,,,,,,RT @realDonaldTrump: ....will temporarily hold off this designation and step up our joint efforts to deal decisively with these vicious and…,....will temporarily hold off this designation and step up our joint efforts to deal decisively with these vicious and ever-growing organizations!,
Fri Dec 06 23:58:13 +0000 2019,1203101368560558083,4709866640,carol leonard,Trapped in time.,,Fri Dec 06 20:30:05 +0000 2019,1203048988200624128,,114232540,Aren R. LeBrun,"Portland, ME",https://bsky.app/profile/arenlebrun.bsky.social,,9.0,,,,,,,,,,,,"RT @proustmalone: @PeteButtigieg Jesus, famously: ""I favor market-based strategic approaches cosigned by the Roman oligarchs that might hel…","@PeteButtigieg Jesus, famously: ""I favor market-based strategic approaches cosigned by the Roman oligarchs that might help you heal your child with only a modest bank loan by the year A.D. 2059.""",
Fri Dec 06 23:58:14 +0000 2019,1203101374277472262,2823099774,208018372,,,Fri Dec 06 03:27:30 +0000 2019,1202791650726154240,,25073877,Donald J. Trump,,http://DonaldJTrump.com,,13221.0,,,,,,,,,,,,"RT @realDonaldTrump: The story today that we are sending 12,000 troops to Saudi Arabia is false or, to put it more accurately, Fake News!","The story today that we are sending 12,000 troops to Saudi Arabia is false or, to put it more accurately, Fake News!",
Fri Dec 06 23:58:14 +0000 2019,1203101371899072512,1101169685456805889,たけ,,,Fri Dec 06 18:16:21 +0000 2019,1203015335223447552,,25073877,Donald J. Trump,,http://DonaldJTrump.com,,6337.0,,,,,,,,,,,,"RT @realDonaldTrump: Just received a full briefing on the tragic shooting at NAS Pensacola in Florida, and spoke to @GovRonDeSantis. My tho…","Just received a full briefing on the tragic shooting at NAS Pensacola in Florida, and spoke to @GovRonDeSantis. My thoughts and prayers are with the victims and their families during this difficult time. We are continuing to monitor the situation as the investigation is ongoing.",
Fri Dec 06 23:58:12 +0000 2019,1203101364164935682,50440593,*Val-In-The-Zone*, ~Tesla/Elon Fan~ 'Top Doge' ~,,Fri Dec 06 23:57:33 +0000 2019,1203101202151624705,,50440593,*Val-In-The-Zone*, ~Tesla/Elon Fan~ 'Top Doge' ~,,http://kabbalah.com,1.0,,,,,,,,,,,,RT @chirpydove: @SnakeOilPrez @realDonaldTrump 'bone chilling'  'snakes in grass speak with forked-tongue',@SnakeOilPrez @realDonaldTrump 'bone chilling'  'snakes in grass speak with forked-tongue',
Fri Dec 06 23:58:13 +0000 2019,1203101370099720193,819960684444160000,Sungodess,  Sunny Southern California,,Fri Dec 06 19:18:22 +0000 2019,1203030941108711424,,25073877,Donald J. Trump,,http://DonaldJTrump.com,,8246.0,,,,,,,,,,,,"RT @realDonaldTrump: ....The King said that the Saudi people are greatly angered by the barbaric actions of the shooter, and that this pers…","....The King said that the Saudi people are greatly angered by the barbaric actions of the shooter, and that this person in no way shape or form represents the feelings of the Saudi people who love the American people.",
Fri Dec 06 23:58:15 +0000 2019,1203101376831770624,1247980843,Take Their Coats,,,Fri Dec 06 20:19:41 +0000 2019,1203046374222237697,,25073877,Donald J. Trump,,http://DonaldJTrump.com,,13939.0,,,,,,,,,,,,"RT @realDonaldTrump: JOBS, JOBS, JOBS! https://t.co/QCtWgld2RW","JOBS, JOBS, JOBS! https://t.co/QCtWgld2RW",
Fri Dec 06 23:58:13 +0000 2019,1203101367860109313,832595382383185920,🐄🍔🍺Mimi🍺🍔🐄,"Idaho, USA",,Fri Dec 06 23:06:25 +0000 2019,1203088333834014720,,52338305,Brandon Straka,,http://brandonstraka.com,,1190.0,"[{'text': 'WalkAway', 'indices': [137, 146]}, {'text': 'WalkAway', 'indices': [235, 244]}]",,,,,,,,,,,"RT @BrandonStraka: “One thing I know is that 4 every socialist running 4 President, none can answer: ‘How are you gonna pay for this shit?’…","“One thing I know is that 4 every socialist running 4 President, none can answer: ‘How are you gonna pay for this shit?’” THIS Sun., the #WalkAway Thought Revolution College Event: @ChicoState w/ @BrandonStraka &amp; @MsBlaireWhite on #WalkAway YouTube @LaraLeaTrump @realDonaldTrump https://t.co/nDhG0HUm1S",
